id ,review,address,,
10091,"Great place ever! Blue sky, white clouds, sand beach and mountain! You should go there to feel yourself!",제주 제주시 우도면,,
10092,Great island with awesome view and beaches. I like this island most in South Korea. I wanna go back again.,제주 제주시 우도면,,
10093,Our family day trip to Udo Island was a fun-filled day. We rented bikes and motor cars to get around the Island. It was a great day!,제주 제주시 우도면,,
10094,I went there in Nov. This is a small island but need to rent a mini car/motorcycle/cycle for travelling around the whole island.  We chose to take the tour minibus with total of 8 stops in different part of the Udo.  THe ticket can be bought near the pier. There are some beaches which all looks gorgerous! However its autumn time which we cant swim there.,제주 제주시 우도면,,
10095,I enjoyed the scenic beaches with aquamarine waters.. u can rent a escooter or take the shuttle bus (loop) to explore the island..there are many interesting cafes on the island..the specialty shld be their peanut ice cream..,제주 제주시 우도면,,
10096,"We went to the island based on the reviews we read.Overall we were disappointed with the island,, it looks very nice but unfortunately the entire beach area around the island is strewn with garbage, and is very apparent against the black rocks. We hired bicycles and cycled around the island and could not find a spot not spoilt by the garbage sight.Also remember to bring your id along as is needed when you purchase your ferry ticket to the island.",제주 제주시 우도면,,
10097,"It's very relaxing and convenient to take the shuttle bus to see various areas of the island. Tourists could hop on and hop off at each stops. Alternatively, there are bicycles available for renting.",제주 제주시 우도면,,
10098,"We spent a day on Udo island and enjoyed the bicycle ride along the coastal road here. However, because we were based in Seogwipo city, the journey to the ferry itself was 1.5 hour per way - so I would suggest you visit Udo if you are based in Jeju city or somewhere around this port. Or else, you may not seize the best out of the trip.There were not many food options near the ferry port on Udo island, so you can have lunch on Jejudo first, or head to some gathering places near the White Sand beach or the Cliff area where there would be much more eateries.Pricing for bikes here was quite standard so you may not have to bargain - but make sure you pick ones that work :) Check their brakes and bells as you will need them for sure.",제주 제주시 우도면,,
10099,"worth the trip there. if you are pressed for time, rent one of the electric operated tricycle and make a tour round the island in 3 hours. if you have more time you will be able to enjoy the sceneries and more tourist attraction sites better",제주 제주시 우도면,,
10100,This place is very good. If you leave to this place then have to prepare ride licence.because if you rent to scooter then you can travel comfortably. This place have beach. very good view of beach.And if you come here then you should eat  Jjajangnodle. this food is very very  delicious.,제주 제주시 우도면,,
10101,"This is very beautiful place, I am very highly recommend the tourist to visit there. because it is the good experienced. Here is the island out of the city, more relax, comfortable and have more nice peoples in here.",제주 제주시 우도면,,
10102,"It was a really wonderful experience to cycle around the island, although a little tiring. You can rent a motorcycle or trike as well. It is really busy and sometimes a little crowded on the roads. There are many restaurants and a few beaches. Excellent food to be had",제주 제주시 우도면,,
10103,Actually I really want to visit this place after watching korean tv show : 2 days 1 night because I see canola flowers field that really beautiful. Actually it s quite hard to communication here as a foreigner because not many people can speak english. But they are so kind and helpful even though we need some effort if want to say something by using some gestures. You must try peanut ice cream and Hallabong fresh Juice (tangerine) that really sweet and delicious! You also can find peanut soju here if you want to try.You can also buy a round trip ticket bus there to see this island around or rent a electric car for 2 people.,제주 제주시 우도면,,
